Student_ID,Name,Electronics,Programming,Database,Data Science,Mathematics,DSA
2635,Hamsini Johal,50,48,81,89,48,78
2636,Hemani Parmar,47,40,33,98,78,92
2637,Chakradhar Sood,92,36,49,31,42,61
2638,Yamini Madan,77,72,38,74,78,61
2639,Divya Iyengar,37,33,62,56,82,72
2640,Anika Khanna,95,78,44,45,92,46
2641,Samaksh Mangal,41,85,57,67,40,38
2642,Neelima Goda,44,99,57,75,61,55
2643,Janaki Rau,70,49,70,86,43,39
2644,Urvashi Das,99,33,82,71,50,76
2645,Falguni Puri,55,53,78,61,73,84
2646,Zansi Suri,61,60,74,37,31,59
2647,Jackson Gopal,61,49,84,86,53,39
2648,Adya Edwin,77,57,57,68,61,84
2649,Maanas Ramakrishnan,56,66,61,58,62,56
2650,Abha Raju,91,84,55,92,79,89
2651,Darpan Srinivasan,85,79,69,99,50,52
2652,Timothy Mukhopadhyay,99,50,91,58,38,33
2653,Aryan Dutt,92,49,58,62,47,84
2654,Bhavna Kapadia,45,73,38,49,88,42
2655,Yatin Viswanathan,75,82,43,43,93,37
2656,Urishilla Bora,54,50,62,35,76,79
2657,Fiyaz Ravel,49,65,60,66,52,94
2658,Ekalinga Handa,85,40,37,39,79,64
2659,Omaja Wagle,36,84,94,94,51,53
2660,Eta Golla,55,36,94,40,83,65
2661,Nandini Chaudhuri,62,72,77,78,71,85
2662,Daksha Bobal,32,91,61,92,99,72
2663,Manbir Raman,69,81,90,66,31,98
2664,Chaitanya Lala,96,32,74,79,60,72
2665,Ekiya Butala,73,86,95,90,52,79
2666,Yahvi Sathe,85,58,64,73,74,46
2667,Aarav Manne,89,87,78,91,72,72
2668,Hemani Patel,32,55,65,78,67,35
2669,Wahab Chaudry,67,51,60,40,31,98
2670,Zehaan Kapadia,34,62,84,37,55,85
2671,Omya Mangal,83,67,34,61,93,95
2672,Ekalinga Morar,40,84,64,54,51,45
2673,Amruta Dutta,64,36,77,56,53,64
2674,Ria Dani,51,90,79,46,53,36
2675,Ganga Padmanabhan,34,69,47,71,91,41
2676,Waida Chadha,72,81,97,84,57,83
2677,Vamakshi Sathe,56,93,46,34,61,63
2678,Neel Bhagat,62,70,64,90,67,42
2679,Chanchal Raval,96,97,57,32,61,79
2680,Nidhi Ramachandran,60,93,61,80,96,85
2681,Jagvi Nadig,57,77,62,58,42,48
2682,Varsha Keer,34,41,46,34,76,83
2683,Aditya Divan,30,75,45,43,83,50
2684,Zarna Bawa,48,75,52,48,37,50
2685,Tanay Sangha,44,55,97,37,47,50
2686,Vamakshi Yogi,36,46,71,53,55,66
2687,Yagnesh Mohan,88,75,50,36,98,81
2688,Girindra Prasad,69,89,70,51,34,80
2689,Chavvi Pai,80,98,72,84,70,59
2690,Forum Bhagat,97,92,65,32,33,97
2691,Ishita Trivedi,91,47,74,40,57,89
2692,Maanav Iyer,49,87,73,49,89,70
2693,Isha Kothari,37,67,51,38,31,51
2694,Maanav Kari,93,59,76,77,53,43
2695,Harsh Dhingra,92,90,54,48,32,72
2696,Vedant Tandon,34,73,74,56,71,58
2697,Kritika Pandey,64,62,38,57,31,49
2698,Adweta Prabhu,49,50,40,77,93,97
2699,Vyanjana Saran,74,86,49,63,91,69
2700,Balendra Sarkar,91,77,88,33,86,83
2701,Waida Gola,94,30,76,80,52,82
2702,Dominic Andra,49,41,88,86,43,65
2703,Gopal Gala,48,80,66,42,73,97
2704,Aarav Rajan,58,47,64,72,63,82
2705,Pratyush Taneja,82,87,76,96,81,85
2706,Pooja Dyal,58,59,95,90,62,48
2707,Vedhika Bath,32,89,60,51,62,42
2708,Aradhana Kanda,76,90,43,65,93,86
2709,Peter Wable,80,36,68,32,92,48
2710,Rajata Krishnamurthy,52,73,73,89,90,81
2711,Vasudha Issac,90,33,78,47,87,39
2712,Harish Mittal,82,94,63,53,38,43
2713,Jason Gopal,84,78,71,76,63,67
2714,Advaith Sangha,61,78,88,50,58,97
2715,Mitesh Khatri,75,92,85,69,67,93
2716,Parth Morar,66,43,40,40,45,40
2717,Samar Swaminathan,59,91,70,59,66,65
2718,Arunima Lala,77,37,47,63,80,71
2719,Samar Ray,69,54,83,80,45,68
2720,Ikbal Dara,54,56,58,86,88,56
2721,Gaurav Menon,95,43,35,33,32,48
2722,Dominic Shankar,88,64,30,66,69,85
2723,Pahal Walla,73,32,91,64,60,94
2724,Samaksh Hayer,54,86,69,83,83,88
2725,Jairaj Pandya,50,52,96,87,78,65
2726,Chakradev Peri,74,58,76,75,65,62
2727,Idika Gola,30,83,99,73,70,78
2728,Niharika Purohit,73,72,73,87,30,91
2729,Dayamai Dixit,38,46,81,78,34,61
2730,Urmi Saini,78,40,68,88,65,86
2731,Max Lalla,53,89,38,69,37,77
2732,Jagvi Amble,42,84,32,71,59,56
2733,Janya Raghavan,99,87,72,98,93,50
2734,Bimala Kar,44,80,80,72,74,56
2735,Divya Kuruvilla,43,66,47,56,32,53
2736,Lucky Shetty,97,72,91,37,96,66
2737,Yagnesh Mahajan,78,32,98,89,85,72
2738,Lipika Acharya,85,89,42,54,37,51
2739,Harsh Ratti,43,81,52,38,40,73
2740,Aishani Dhar,58,91,39,39,91,46
2741,Shivani Deep,66,46,63,36,65,32
2742,Harini Suresh,94,90,44,48,52,77
2743,Nidra Reddy,85,54,46,86,75,76
2744,Adweta Sama,41,97,84,48,77,41
2745,Xalak Saran,62,80,88,70,97,69
2746,Liam Gandhi,61,88,40,46,90,79
2747,Jalsa Ray,86,68,91,52,95,97
2748,Avi Ghosh,85,45,81,52,97,67
2749,Rayaan Kakar,49,63,57,62,47,77
2750,Rajata Pradhan,85,79,47,62,99,71
2751,Gautami Nazareth,45,83,32,42,95,89
2752,Nachiket Wable,76,30,76,53,78,35
2753,Ati Chandra,74,86,79,52,36,71
2754,Arjun Ghosh,67,85,30,39,30,51
2755,Bhavini Kala,34,87,55,33,46,68
2756,Vansha Doctor,34,76,34,48,61,81
2757,Hritik Thaker,54,55,75,39,87,48
2758,Qarin Ray,53,73,87,93,75,73
2759,Chatresh Bala,80,94,52,89,50,98
2760,Geetika Brahmbhatt,90,73,80,81,70,64
2761,Sanya Bains,46,69,79,81,52,96
2762,Hredhaan Nori,32,33,67,46,98,30
2763,Amruta Kannan,68,91,42,90,57,58
2764,Girindra Mody,56,31,63,67,82,35
2765,Ronith Raval,75,57,72,84,54,38
2766,Advay Rege,53,62,36,49,77,89
2767,Samar Vig,42,41,78,35,80,96
2768,Jalsa Samra,48,88,73,32,99,83
2769,Lekha Dhaliwal,78,80,73,38,43,80
2770,Rayaan Ghosh,47,65,52,85,93,87
2771,Rajata Lall,38,88,84,58,78,78
2772,Karan Dada,44,42,80,63,73,95
2773,Balveer Saraf,46,36,94,85,54,74
2774,Anirudh Balan,68,36,81,47,54,73
2775,Dalaja Chahal,83,61,94,80,50,95
2776,Qadim Nanda,78,98,48,92,45,59
2777,Ekani Parekh,46,78,74,52,88,57
2778,Vansha Narayanan,38,81,50,71,53,79
2779,Oliver Ahluwalia,42,93,61,32,77,85
2780,Timothy Rajan,49,69,91,99,80,87
2781,Sarthak Brar,44,71,33,82,34,77
2782,Qasim Hayer,44,33,46,32,30,71
2783,Geetika Sama,51,51,79,68,55,39
2784,Chaaya Nair,81,86,57,50,76,46
2785,Rushil Misra,98,96,62,80,53,45
2786,Hemani Kalita,62,46,91,65,98,49
2787,Amara Suresh,79,64,60,75,94,81
2788,Netra Sem,96,67,68,95,57,81
2789,Anirudh Parikh,98,36,88,67,53,94
2790,Aashi Varkey,32,83,81,36,89,69
2791,Pranit Zachariah,97,90,57,45,48,83
2792,Vrishti Dani,68,69,79,51,60,42
2793,Rachita Sachdev,73,46,68,52,90,88
2794,Ayaan Dora,41,83,58,43,80,83
2795,Tanveer Brahmbhatt,43,57,41,92,40,90
2796,Jatin Bava,73,75,90,46,37,49
2797,Chandresh Tiwari,78,53,64,81,99,62
2798,Vrinda Trivedi,78,71,45,43,72,60
2799,Dhriti Bhat,86,45,62,80,99,65
2800,Jeevika Raman,64,89,97,97,84,72
2801,Girindra Bhandari,99,75,65,84,62,38
2802,Yuvraj Bhagat,68,40,73,31,84,91
2803,Oscar Pandit,58,45,60,70,56,92
2804,Frado Kurian,96,57,81,48,44,54
2805,Naksh Balasubramanian,98,66,92,43,56,37
2806,Adya Prasad,41,62,57,34,81,98
2807,Tanish Rajan,67,32,40,32,32,99
2808,Ekiya Vaidya,76,39,99,94,59,87
2809,Zayyan Nagi,31,90,95,98,33,83
2810,Yash Bhat,57,96,31,77,56,45
2811,Tejas Lalla,33,96,70,65,99,88
2812,Leela Pingle,79,84,63,41,78,46
2813,Bachittar Chaudry,60,58,71,86,33,96
2814,Teerth Wali,76,86,53,54,32,89
2815,Dipta Morar,43,85,97,88,55,39
2816,Yashica Buch,49,35,36,41,59,86
2817,Indrajit Bhargava,83,86,33,45,63,77
2818,Keya Chatterjee,90,52,63,60,31,90
2819,Vedant Sani,85,40,85,87,81,67
2820,Lavanya Ratta,95,44,82,89,86,34
2821,Harish Nayar,42,76,80,73,47,35
2822,Pratyush Venkatesh,66,68,35,69,34,47
2823,Niharika Madan,63,79,72,95,38,51
2824,Sai Wason,76,36,39,93,49,48
2825,Deepa Tailor,46,31,93,67,83,83
2826,Anjali Sani,32,41,70,32,79,85
2827,Zashil Sarin,71,71,92,63,37,49
2828,Caleb Warrior,52,43,69,84,51,61
2829,Radha Dayal,37,49,41,84,63,54
2830,Dalbir Sachdeva,35,93,86,48,82,32
2831,Yatan Ganguly,71,90,34,85,88,54
2832,Girindra Amble,87,42,98,68,50,82
2833,Max Balakrishnan,45,66,60,75,30,36
2834,Oni Gala,85,65,30,54,97,59
2835,Nitesh Kari,98,74,37,41,31,98
2836,Avni Pandey,34,31,57,93,97,63
2837,Meera Garde,71,71,95,87,56,56
2838,Ayush Rajan,65,70,45,99,64,47
2839,Daksh Joshi,78,78,97,44,92,78
2840,Hardik Bhandari,71,38,47,98,97,62
2841,Ansh Koshy,83,62,93,99,39,31
2842,Harsh Kohli,62,44,58,75,91,71
2843,Maya Sodhi,39,78,84,78,74,85
2844,Vincent Deep,77,76,55,75,75,63
2845,Madhav Devi,59,95,93,79,89,47
2846,Balhaar Bedi,53,98,46,96,51,57
2847,Krishna Khalsa,77,41,44,35,59,37
2848,Ubika Venkatesh,34,87,46,44,74,86
2849,Onkar Narayan,86,53,76,48,86,98
2850,Hiral Choudhry,46,91,62,43,35,94
2851,Vrishti Doshi,90,63,36,74,86,52
2852,Diya Dhingra,79,35,71,70,62,65
2853,Neel Ramakrishnan,88,61,76,87,67,69
2854,Triveni Ramachandran,38,97,84,33,36,95
2855,Harsh Vig,72,79,37,32,63,98
2856,Gayathri Batra,60,68,53,56,89,40
2857,Zashil Handa,96,44,54,56,43,46
2858,Alka Lala,81,44,35,54,90,47
2859,Triveni Sarkar,83,85,97,59,64,66
2860,Nidra Bal,56,72,47,48,46,34
2861,Omkaar Gola,80,95,76,80,53,84
2862,Bhavani Pall,79,37,48,48,56,53
2863,Peter Chad,66,35,70,54,73,96
2864,Rayaan Roy,80,39,47,99,39,45
2865,Kamya Mane,33,76,80,80,47,32
2866,Jagvi Badal,80,82,30,97,45,69
2867,Mugdha Talwar,88,69,43,84,95,97
2868,Oviya Thaker,58,52,81,85,81,59
2869,Dakshesh Kapoor,46,63,47,72,31,92
2870,Faqid Rai,44,48,68,78,89,79
2871,Eiravati Chad,49,63,44,87,36,80
2872,Chaitaly Bhalla,96,51,77,53,60,38
2873,Vrinda Balan,52,46,60,95,45,72
2874,Arunima Ganguly,81,93,39,70,86,51
2875,Max Loyal,84,93,65,45,56,99
2876,Zaid Sagar,43,69,52,87,91,98
2877,Praneel Kaul,69,35,36,69,70,53
2878,Divya Dugar,86,39,31,89,70,54
2879,Eesha Barad,46,44,91,57,92,54
2880,Amara Lall,80,48,65,96,95,46
2881,Ansh Parmer,55,51,39,32,37,59
2882,Mohini Oak,87,86,47,55,59,68
2883,Frado Tara,94,82,76,54,40,32
2884,Tarak Ramachandran,74,56,70,93,59,70
2885,Jeremiah Bail,79,87,84,54,97,71
2886,Gaurika Tank,62,91,31,92,46,99
2887,Waida Chada,75,49,54,92,58,90
2888,Ishwar Kala,66,86,98,71,89,45
2889,Udyati Solanki,56,41,42,47,83,99
2890,Vasudha Mann,84,92,93,39,42,94
2891,Rehaan Dara,39,52,39,34,67,60
2892,Amara Sahota,49,50,55,49,78,89
2893,Neel Sethi,91,84,92,88,43,31
2894,Tanish Barad,48,93,79,87,92,46
2895,Owen Bala,94,40,58,94,96,38
2896,Bhavika Bora,97,44,93,95,43,46
2897,Jagat Dalal,43,80,42,42,84,33
2898,Harita Andra,94,65,58,48,72,90
2899,Nitesh Apte,41,82,87,60,82,57
2900,Balvan Dara,53,53,41,50,90,90
2901,Utkarsh Menon,81,68,92,61,59,68
2902,Wriddhish Ganesan,38,73,92,44,63,74
2903,William Cherian,80,72,56,89,46,84
2904,Manan Char,43,98,46,44,78,39
2905,Baghyawati Yadav,34,81,64,75,76,31
2906,Dakshesh Wagle,74,97,94,79,71,74
2907,Sudiksha Pillai,47,53,67,62,42,58
2908,Hemang Basu,58,97,67,45,54,40
2909,Pavani Gour,52,44,79,61,97,99
2910,Zansi Agrawal,49,81,30,62,85,30
2911,Hitesh Chad,74,69,66,54,92,41
2912,Ansh Bhargava,47,98,75,44,50,95
2913,Jagat Sarna,35,97,87,50,81,77
2914,Mitali Bath,52,78,32,48,85,59
2915,Vrinda Chandra,39,63,42,57,43,92
2916,Radha Pandya,93,96,86,42,84,32
2917,Lipika Balay,66,35,67,87,69,58
2918,Falguni Lalla,97,63,60,55,58,74
2919,Ekapad Dixit,45,38,99,86,44,40
2920,Yashica Karpe,66,60,94,88,55,39
2921,Sneha Amble,76,37,87,49,54,51
2922,Yahvi Gour,74,90,95,79,85,50
2923,Tanmayi Bedi,50,30,32,98,72,56
2924,Oni Saha,91,71,62,34,36,64
2925,Faris Chanda,66,75,32,55,49,93
2926,Eiravati Cheema,68,42,51,53,67,99
2927,Rohan Goswami,69,68,95,92,37,89
2928,Avi Kapadia,90,36,37,71,61,78
2929,Pushti Dhar,82,34,79,35,41,37
2930,Vedant Rajan,82,47,58,34,71,89
2931,Vasatika Devan,63,78,99,91,44,38
2932,Nachiket Rege,79,38,31,46,37,35
2933,Vasana Mukherjee,80,81,43,53,41,92
2934,Nimrat Sheth,87,32,68,39,99,54
2935,Bakhshi Singhal,35,55,55,67,69,99
2936,Inaya Parmer,33,85,76,47,72,82
2937,Jalsa Dugal,62,79,50,88,86,39
2938,Yasti Bose,39,39,86,49,38,36
2939,Dakshesh More,82,53,47,67,42,48
2940,Qabil Cherian,60,90,32,62,61,97
2941,Vyanjana Raman,86,81,48,47,39,86
2942,Lopa Srinivasan,56,63,69,47,93,97
2943,Champak Deep,89,83,83,89,43,64
2944,Noah Kade,50,76,77,74,94,30
2945,Sai Prakash,34,68,66,79,38,41
2946,Eesha Bhagat,51,41,69,45,52,93
2947,Aachal Din,60,86,99,37,61,60
2948,Amol Mangat,57,99,78,43,88,31
2949,Chatresh Trivedi,31,48,40,91,37,91
2950,Harrison Sarraf,85,90,98,75,90,32
2951,Chakrika Narula,50,45,97,91,39,38
2952,Zayan Chokshi,42,69,56,67,76,87
2953,Ethan Roy,97,68,36,35,58,96
2954,Raghav Kulkarni,39,41,91,89,32,81
2955,Reyansh Prabhakar,34,37,62,51,77,95
2956,Chakrika Sem,80,73,53,65,56,99
2957,Frederick Sidhu,40,59,94,39,90,99
2958,Raksha Manda,78,56,47,89,57,56
2959,Baljiwan Balakrishnan,31,37,70,40,70,78
2960,Bimala Merchant,60,40,93,40,66,73
2961,Brijesh Issac,80,49,83,43,97,69
2962,Ethan Bassi,98,41,70,52,72,70
2963,Sudiksha Ravel,38,50,32,74,93,93
2964,Fariq Chawla,67,80,40,32,48,74
2965,Abdul Sehgal,67,42,30,83,42,68
2966,Bhavika Nagy,65,47,34,34,90,58
2967,Caleb Tandon,74,58,58,39,91,98
2968,Oni Dayal,63,85,64,48,60,83
2969,Janya Oza,81,90,63,63,60,77
2970,Amol Tailor,60,60,31,48,58,88
2971,Widisha Tailor,77,35,67,30,64,56
2972,Elijah Pall,54,90,91,78,54,70
2973,Gautami Gokhale,57,65,94,79,45,47
2974,Dhruv Dhar,99,97,97,93,83,54
2975,Kala Singhal,72,97,62,82,99,31
2976,William Randhawa,39,49,32,93,97,77
2977,Nisha Gulati,95,99,57,51,42,78
2978,Matthew Chaudhuri,46,77,79,79,48,33
2979,Theodore Dara,97,82,71,35,37,87
2980,Dhriti Badami,69,70,45,95,63,82
2981,Krisha Radhakrishnan,93,49,35,79,73,32
2982,Ishwar Kar,52,31,55,55,35,35
2983,Balhaar Nazareth,42,72,35,62,68,71
2984,Libni Kara,84,43,77,47,56,85
2985,Frado Patla,61,53,54,91,39,68
2986,Vincent Aurora,66,82,73,95,84,55
2987,Owen Anand,97,74,75,34,99,83
2988,Damyanti Bhattacharyya,48,41,44,50,73,56
2989,Unni Kashyap,78,74,51,54,85,78
2990,Kavya Andra,69,77,59,75,78,82
2991,Simon Chaudry,73,32,95,38,72,52
2992,Aahana Kala,74,95,30,35,40,38
2993,Jalsa Pau,94,80,31,80,64,95
2994,Balveer Parsa,65,94,72,95,66,48
2995,Girish Nath,38,60,97,91,81,46
2996,Samar Viswanathan,91,69,30,68,30,82
2997,Mohammed Chakraborty,70,34,39,82,47,45
2998,Isaiah Kant,68,66,47,99,77,92
2999,Ishita Mall,70,69,51,73,59,47
3000,Diya Sachdeva,40,96,57,92,77,72
3001,Jalsa Apte,52,41,60,72,59,35
3002,Omisha Parmer,54,48,84,45,40,54
3003,Bakhshi Edwin,45,79,61,46,46,71
3004,Samaksh Rama,76,38,88,84,95,47
3005,Hemang Nazareth,96,32,38,41,51,83
3006,Chaitanya Iyer,76,75,54,74,34,82
3007,Samuel Chadha,43,95,36,33,56,78
3008,Madhav Golla,60,43,60,34,53,50
3009,Meera Sarkar,95,81,88,50,40,53
3010,Wridesh Munshi,63,93,91,36,57,41
3011,Nisha Borah,65,96,67,55,70,84
3012,Saanvi Pall,90,49,71,84,77,52
3013,Ayushman Mittal,83,58,71,98,37,86
3014,Chandran Rout,69,32,51,98,49,68
3015,Gaurika Hans,40,40,92,61,34,45
3016,Abhiram Boase,96,84,90,85,45,57
3017,Unnati Mistry,46,33,57,74,47,58
3018,Vincent Mani,76,54,46,39,61,51
3019,Jai Mishra,46,82,39,49,97,37
3020,Eesha Kurian,72,93,34,48,54,48
3021,Oeshi Bhakta,42,92,72,36,59,54
3022,Sai Jain,45,99,58,40,62,95
3023,Amara Anne,92,66,66,45,99,46
3024,Jackson Kaul,90,57,97,40,67,51
3025,Jatin Sagar,56,80,41,78,49,67
3026,Bahadurjit Virk,96,68,70,32,97,65
3027,Urmi Narayan,57,41,64,61,42,69
3028,Nicholas Ram,67,97,52,47,84,78
3029,Rayaan Som,95,67,56,81,62,91
3030,Simon Sidhu,81,77,58,38,94,49
3031,Veda Jhaveri,49,42,46,42,82,55
3032,Pratyush Buch,66,44,31,58,66,52
3033,Naveen Loyal,75,30,91,78,73,47
3034,Adya Sahota,56,64,60,34,90,63
3035,Raghav Nagi,69,41,37,61,89,86
3036,Jasmit Kibe,49,82,80,67,87,76
3037,Avi Soman,82,71,90,86,65,36
3038,Unnati Chadha,98,78,47,69,86,57
3039,Charita Kanda,59,53,56,73,52,63
3040,Radhika Savant,41,60,49,43,59,68
3041,Reyansh Mall,51,46,85,83,55,56
3042,Varsha Pillai,49,62,86,74,67,69
3043,Nitesh Ghosh,99,86,36,96,58,72
3044,Jonathan Oak,57,50,68,36,71,79
3045,Ekansh Lal,34,70,44,87,92,49
3046,Chaaya Mohanty,70,66,45,92,59,66
3047,Dominic Sharaf,48,66,33,37,88,32
3048,Arya Palan,30,33,92,89,87,91
3049,Gaurang Brahmbhatt,81,56,38,84,32,36
3050,Lipika Chadha,40,74,64,80,90,94
3051,Vanya Shukla,82,52,86,78,65,81
3052,Chandresh Kaul,41,81,48,62,40,35
3053,Darika Dua,95,82,40,55,38,48
3054,Aadhya Sahota,68,94,53,74,90,96
3055,Qushi Setty,53,63,43,58,44,60
3056,Bhavani Mall,39,70,46,51,48,62
3057,Hemang Din,44,95,35,55,87,61
3058,Jeet Pandit,75,99,46,35,56,90
3059,Oliver Chawla,48,97,50,36,65,38
3060,Chasmum Atwal,62,62,94,62,82,73
3061,Eesha Chad,81,45,55,41,60,31
3062,Kritika Borde,42,63,40,98,78,62
3063,Bhavini Bhatt,77,90,98,74,91,76
3064,Madhavi Naik,47,69,70,40,79,55
3065,Avi Bal,34,50,89,78,36,97
3066,Jagrati Warrior,72,66,94,50,31,95
3067,Mitesh Kumer,82,59,92,89,97,80
3068,Janya Anand,42,52,31,71,91,90
3069,Vasana Bhatia,40,64,37,63,85,30
3070,Vedant Bora,93,79,58,50,67,36
3071,Anya Seth,58,81,74,37,37,46
3072,Yashasvi Dave,43,80,93,46,83,77
3073,Jeet Mital,38,96,59,35,76,87
3074,Janaki Pathak,37,41,31,55,85,55
3075,Vansha Natarajan,50,81,79,99,95,59
3076,Tanay Chacko,56,62,83,97,37,37
3077,Gautami Dani,34,49,44,38,67,50
3078,Jagat Sekhon,60,76,46,44,43,40
3079,Omkaar Sharma,84,91,67,97,37,73
3080,Dominic Dhaliwal,86,97,95,48,72,45
3081,Atharv Palla,73,56,31,92,47,37
3082,Unni Bhandari,41,91,91,86,30,71
3083,Yahvi Sangha,38,36,32,37,30,66
3084,Devansh Sehgal,55,77,48,74,66,40
3085,Brijesh Lata,95,66,43,83,46,52
3086,Jeet Bhagat,87,93,30,30,38,39
3087,Aahana Dhar,46,78,40,61,73,47
3088,Charita Bhandari,87,43,35,66,50,97
3089,Unni Nath,38,36,99,45,56,58
3090,Laban Barman,43,47,47,64,75,66
3091,Barkha Hegde,97,54,47,72,57,93
3092,Meera Chander,72,74,67,46,82,93
3093,Manthan Dugar,48,72,77,43,66,81
3094,Ubika Magar,87,64,98,49,48,34
3095,Banjeet Bal,75,65,32,75,40,51
3096,Mason Sagar,96,74,40,81,44,85
3097,Panini Brar,91,32,60,41,83,37
3098,Raghav Sunder,98,69,95,50,30,87
3099,Nitara Khosla,92,87,36,44,80,53
3100,Shivani Bhatnagar,63,90,36,58,81,55
3101,Sanaya Chatterjee,50,41,87,77,44,52
3102,Jeevika Naidu,88,33,62,51,71,84
3103,Bhavani Edwin,94,46,99,68,97,60
3104,Anya Bahri,82,83,40,89,61,73
3105,Peter Sekhon,99,65,93,39,63,80
3106,Bhavini Kaul,99,69,64,51,45,87
3107,Omisha Dara,40,60,73,97,65,63
3108,Garima Bhakta,47,92,60,78,35,67
3109,Neha Solanki,96,83,51,35,81,37
3110,Luke Keer,94,89,47,82,44,63
3111,Aarini Saxena,58,99,63,89,79,78
3112,Jeremiah Mistry,71,72,58,52,37,82
3113,Rajeshri Muni,71,58,43,56,54,45
3114,Manthan Iyer,51,39,51,59,82,42
3115,Darsh Deshpande,95,53,42,54,72,76
3116,Krisha Sachar,84,78,61,47,67,95
3117,Harsh Sunder,36,40,67,32,95,89
3118,Girindra Char,91,58,49,74,80,53
3119,Madhav Edwin,49,40,78,83,51,58
3120,Tanveer Patel,52,64,83,99,95,74
3121,Tanay Mody,94,63,83,60,97,34
3122,Gavin Jha,70,64,62,51,77,92
3123,Hamsini Ghosh,50,98,98,63,85,55
3124,Edhitha Mital,95,75,87,66,59,96
3125,Yash Kapadia,86,99,93,64,45,83
3126,Yasti Khosla,94,47,62,83,56,83
3127,Chatresh Swaminathan,33,41,72,49,39,89
3128,Tanmayi Gara,73,39,89,43,87,45
3129,Aarna Vora,66,42,93,56,65,71
3130,Jeremiah Gill,41,75,46,64,56,62
3131,Dhriti Dube,58,76,47,76,91,75
3132,Yatin Saha,40,55,91,70,56,64
3133,Chatura Jain,67,37,32,41,70,78
3134,Wahab Maharaj,34,87,95,85,33,93
3135,Oliver Mital,40,62,58,35,39,80
3136,Robert Kapoor,59,80,46,58,89,90
3137,Keya Yogi,38,46,85,75,36,33
3138,Odika Som,59,84,45,63,64,46
3139,Januja Borra,69,59,58,72,55,61
3140,Kavya Thakkar,35,73,38,30,35,34
3141,Bhavya Sidhu,67,33,98,34,93,48
3142,Turvi Basak,70,89,63,91,84,67
3143,Anita Jha,83,57,80,62,39,73
3144,Januja Sule,46,55,70,58,97,41
3145,Upkaar Bava,50,57,97,86,70,59
3146,Rohan Bhagat,37,83,89,86,94,85
3147,Upma Karnik,59,82,50,81,58,36
3148,Fiyaz Bhalla,79,88,91,38,44,87
3149,Dayamai Mane,72,54,41,35,99,34
3150,Sanaya Sidhu,67,87,30,53,73,98
3151,Sachi Kaul,93,81,71,90,32,88
3152,Maya Hayer,87,81,48,47,76,68
3153,Timothy Sagar,56,57,92,38,80,89
3154,Qabil Buch,55,54,67,49,92,67
3155,Logan Singh,71,70,90,91,98,58
3156,Lipika Behl,65,76,88,68,39,99
3157,Barkha Sant,73,56,98,41,66,39
3158,Yutika Dugal,51,60,48,51,53,77
3159,Pranav Sani,52,50,92,73,61,45
3160,Wriddhish Agate,62,38,62,67,47,68
3161,Harsh Setty,40,57,95,32,63,51
3162,Ikshita Gaba,35,98,30,74,49,66
3163,Harini Aggarwal,70,74,52,30,31,66
3164,Vincent Ramesh,75,87,93,51,45,44
3165,Rayaan Kala,44,59,32,92,45,41
3166,Tejas Singh,52,59,64,65,98,30
3167,Upma Kumar,43,31,39,99,57,62
3168,Eesha Kalita,62,57,34,49,50,72
3169,Hamsini Patel,66,95,96,34,39,87
3170,Rudra Pal,96,71,59,59,73,95
3171,Rajata Kant,80,34,57,88,32,45
3172,Indrajit Acharya,92,87,61,75,86,67
3173,Balvan Grewal,37,38,91,41,75,80
3174,Eiravati Karnik,52,85,74,85,73,54
3175,Udarsh Wali,44,80,66,38,51,62
3176,Mohammed Kurian,91,74,90,61,82,38
3177,Kamya Anand,30,66,31,52,31,91
3178,Lekha Dua,33,49,51,47,97,63
3179,Fitan Sahota,85,80,73,38,67,88
3180,Manbir Pal,61,41,50,45,61,49
3181,Pranav Bhagat,32,86,83,74,80,82
3182,Yashvi Kumar,35,40,49,93,94,85
3183,Varenya Sinha,62,30,83,33,35,33
3184,Ekantika Gour,68,31,91,41,33,71
3185,Damyanti Dugal,42,52,32,89,79,51
3186,Osha Nair,82,44,67,75,33,32
3187,Vrinda Narayanan,41,95,47,83,43,95
3188,Parth Boase,94,60,86,43,86,99
3189,Odika Sathe,73,98,80,64,86,72
3190,Ladli Nayak,90,53,79,69,82,37
3191,Kai Vohra,51,67,60,40,88,70
3192,Radha Kalita,46,93,71,63,34,45
3193,Azad Madan,55,74,57,96,40,61
3194,Chatresh Das,57,85,41,80,64,60
3195,Aarna Kapoor,73,47,37,51,82,32
3196,Leena Garde,94,61,76,58,77,36
3197,Harinakshi Raja,60,34,33,60,81,69
3198,Xavier Chahal,98,43,98,74,50,69
3199,Gunbir Jha,35,57,97,66,41,96
3200,Ayush Saini,57,57,82,72,98,37
3201,Yauvani Kohli,96,91,67,52,98,43
3202,Jalsa Chahal,94,91,82,46,57,50
3203,Praneel Bath,30,32,42,34,85,64
3204,Zaid Mukherjee,64,83,45,70,87,54
3205,Akshay Bala,93,40,46,44,50,31
3206,Falguni Wason,88,54,96,37,80,53
3207,Dayamai Sehgal,67,72,30,59,45,87
3208,Watika Wagle,30,63,62,78,94,64
3209,Isha Chadha,49,30,95,58,44,64
3210,Dominic Sarna,70,84,95,63,89,91
3211,Idika Sarkar,92,94,49,97,56,43
3212,Rudra Randhawa,33,74,62,73,35,52
3213,Krishna Kamdar,64,74,97,42,34,59
3214,Urishilla Yadav,95,61,38,74,30,62
